Date,Open,High,Low,Close,Adj Close,Volume
2018-02-05,1555.500000,1592.949951,1539.180054,1553.250000,1534.114136,462518
2018-02-06,1515.000000,1538.930054,1492.900024,1497.680054,1479.228882,1039270
2018-02-07,1507.500000,1522.000000,1475.000000,1477.680054,1459.475220,251898
2018-02-08,1485.500000,1513.380005,1478.599976,1483.119995,1464.848022,2542808
2018-02-09,1480.000000,1495.880005,1450.000000,1486.150024,1467.840820,118202
2018-02-12,1504.000000,1509.000000,1478.000000,1483.949951,1465.667847,2393374
2018-02-14,1482.500000,1487.000000,1447.119995,1455.219971,1437.291870,111846
2018-02-15,1464.500000,1471.250000,1453.300049,1462.880005,1444.857422,101492
2018-02-16,1462.500000,1499.500000,1462.000000,1468.599976,1450.506958,608620
2018-02-19,1470.000000,1476.219971,1449.199951,1462.280029,1444.264893,167344
2018-02-20,1465.000000,1491.719971,1464.550049,1472.530029,1454.388550,82030
2018-02-21,1480.500000,1530.000000,1480.500000,1521.530029,1502.784912,249970
2018-02-22,1522.500000,1538.969971,1511.280029,1520.199951,1501.471313,149406
2018-02-23,1521.000000,1550.000000,1498.030029,1538.449951,1519.496338,593338
2018-02-26,1539.050049,1542.380005,1513.500000,1517.619995,1498.923218,99870
2018-02-27,1524.969971,1538.900024,1517.500000,1521.619995,1502.873657,95542
2018-02-28,1520.000000,1531.180054,1511.680054,1519.119995,1500.404541,202686
2018-03-01,1520.500000,1530.000000,1510.969971,1518.550049,1499.841797,56560
2018-03-05,1534.500000,1556.219971,1518.030029,1552.150024,1533.027710,221630
2018-03-06,1566.500000,1566.500000,1515.319946,1524.900024,1506.113403,98618
2018-03-07,1527.500000,1544.880005,1512.119995,1514.619995,1495.960083,162102
2018-03-08,1530.000000,1530.000000,1491.949951,1500.750000,1482.260864,113716
2018-03-09,1507.000000,1529.969971,1489.280029,1517.250000,1498.557739,210212
2018-03-12,1517.500000,1540.000000,1517.500000,1525.930054,1507.130737,142190
2018-03-13,1464.000000,1464.500000,1442.050049,1446.219971,1428.402588,4395838
2018-03-14,1448.000000,1462.500000,1437.530029,1443.050049,1425.271851,271416
2018-03-15,1445.569946,1451.199951,1428.819946,1434.569946,1416.896240,325626
2018-03-16,1434.380005,1435.000000,1402.500000,1412.750000,1395.345093,262176
2018-03-19,1420.349976,1422.500000,1410.030029,1414.430054,1397.004395,222384
2018-03-20,1413.719971,1435.000000,1410.349976,1429.569946,1411.957764,107408
2018-03-21,1430.119995,1441.000000,1422.500000,1427.300049,1409.715942,199524
2018-03-22,1428.000000,1435.000000,1412.500000,1414.969971,1397.537720,97270
2018-03-23,1403.349976,1415.500000,1400.000000,1408.219971,1390.870850,193700
2018-03-26,1408.349976,1411.449951,1391.150024,1406.530029,1389.201782,296360
2018-03-27,1410.050049,1434.500000,1410.050049,1420.930054,1403.424316,75910
2018-03-28,1419.500000,1437.000000,1413.780029,1424.650024,1407.098511,164114
2018-04-02,1422.500000,1455.000000,1422.500000,1451.449951,1433.568237,101468
2018-04-03,1450.000000,1463.569946,1446.500000,1454.050049,1436.136230,68598
2018-04-04,1461.500000,1466.650024,1445.969971,1453.530029,1435.622681,75234
2018-04-05,1457.780029,1481.000000,1457.780029,1478.569946,1460.354126,130186
2018-04-06,1470.500000,1480.680054,1463.500000,1474.849976,1456.680054,42414
2018-04-09,1475.000000,1481.500000,1457.500000,1460.569946,1442.575806,46454
2018-04-10,1469.500000,1477.930054,1462.550049,1465.930054,1447.869873,59978
2018-04-11,1475.000000,1513.449951,1473.599976,1507.750000,1489.174683,184910
2018-04-12,1507.750000,1575.000000,1505.069946,1568.650024,1549.324341,1843550
2018-04-13,1574.500000,1619.000000,1565.550049,1575.500000,1556.090088,283872
2018-04-16,1566.000000,1599.500000,1554.030029,1592.400024,1572.781860,235726
2018-04-17,1595.000000,1595.000000,1574.650024,1582.949951,1563.448242,92720
2018-04-18,1586.469971,1594.900024,1573.650024,1579.750000,1560.287598,104790
2018-04-19,1587.500000,1607.500000,1583.150024,1595.319946,1575.665771,204144
2018-04-20,1625.099976,1710.619995,1622.500000,1703.199951,1682.216675,1543910
2018-04-23,1714.500000,1778.500000,1700.000000,1707.599976,1686.562378,1011632
2018-04-24,1706.469971,1721.750000,1672.949951,1692.819946,1671.964600,390992
2018-04-25,1692.500000,1740.750000,1683.000000,1733.949951,1712.587891,443866
2018-04-26,1735.500000,1780.000000,1734.500000,1770.180054,1748.371582,301996
2018-04-27,1770.000000,1771.569946,1724.650024,1727.400024,1706.118652,214912
2018-04-30,1727.500000,1773.500000,1719.099976,1765.699951,1743.946777,184786
2018-05-02,1766.500000,1780.000000,1737.800049,1748.900024,1727.353760,129712
2018-05-03,1751.000000,1763.930054,1737.500000,1741.319946,1719.866943,145044
2018-05-04,1741.000000,1752.000000,1735.650024,1740.430054,1718.988037,93992
2018-05-07,1741.119995,1745.000000,1710.050049,1713.849976,1692.735474,126844
2018-05-08,1716.000000,1743.969971,1699.430054,1720.530029,1699.333252,202564
2018-05-09,1724.500000,1747.219971,1721.500000,1744.530029,1723.037598,99586
2018-05-10,1745.500000,1754.719971,1723.000000,1726.380005,1705.111206,123642
2018-05-11,1727.500000,1743.750000,1723.199951,1730.300049,1708.982788,70336
2018-05-14,1732.000000,1739.930054,1708.000000,1718.380005,1697.209595,603792
2018-05-15,1727.000000,1747.250000,1718.449951,1741.219971,1719.768311,79148
2018-05-16,1740.000000,1754.969971,1737.500000,1747.780029,1726.247559,58254
2018-05-17,1757.930054,1764.900024,1737.500000,1746.349976,1724.835205,96268
2018-05-18,1744.930054,1759.000000,1731.250000,1751.180054,1729.605591,52170
2018-05-21,1760.000000,1795.930054,1755.000000,1778.969971,1757.053223,136672
2018-05-22,1779.000000,1787.500000,1747.500000,1754.030029,1732.420654,103528
2018-05-23,1764.000000,1772.469971,1741.400024,1748.530029,1726.988281,90694
2018-05-24,1750.000000,1807.500000,1750.000000,1802.400024,1780.194580,192390
2018-05-25,1809.500000,1837.000000,1786.400024,1794.719971,1772.609253,169150
2018-05-28,1800.550049,1809.000000,1744.000000,1751.900024,1730.316895,263160
2018-05-29,1756.000000,1774.750000,1745.550049,1761.349976,1739.650391,205762
2018-05-30,1760.000000,1766.250000,1742.300049,1758.880005,1737.210693,154570
2018-05-31,1742.300049,1758.699951,1726.099976,1744.800049,1737.629150,156722
2018-06-01,1758.000000,1760.000000,1719.000000,1732.250000,1725.130493,117215
2018-06-04,1751.699951,1752.000000,1712.900024,1744.550049,1737.380127,242609
2018-06-05,1745.000000,1752.599976,1713.449951,1721.199951,1714.125854,104701
2018-06-06,1724.699951,1735.300049,1716.300049,1727.250000,1720.151123,383083
2018-06-07,1725.400024,1748.500000,1725.400024,1734.599976,1727.470947,118908
2018-06-08,1736.000000,1757.500000,1736.000000,1748.199951,1741.015015,402906
2018-06-11,1747.000000,1763.449951,1742.800049,1750.599976,1743.405151,58160
2018-06-12,1756.000000,1784.949951,1753.500000,1781.000000,1773.680176,152861
2018-06-13,1815.000000,1832.000000,1800.000000,1824.199951,1816.702637,353957
2018-06-14,1839.000000,1840.000000,1785.000000,1792.250000,1784.884033,313381
2018-06-15,1801.000000,1849.000000,1791.000000,1841.449951,1833.881714,765529
2018-06-18,1869.000000,1870.699951,1825.500000,1830.699951,1823.175903,522045
2018-06-19,1822.650024,1839.599976,1822.000000,1825.849976,1818.345825,721683
2018-06-20,1833.000000,1836.599976,1823.000000,1826.300049,1818.794189,204010
2018-06-21,1830.000000,1834.000000,1818.000000,1819.849976,1812.370483,184984
2018-06-22,1828.800049,1829.000000,1803.250000,1811.800049,1804.353760,200191
2018-06-25,1812.000000,1824.000000,1809.000000,1820.449951,1812.968018,215085
2018-06-26,1821.000000,1862.000000,1821.000000,1852.699951,1845.085571,1065791
2018-06-27,1859.800049,1886.199951,1852.000000,1859.800049,1852.156494,474432
2018-06-28,1865.000000,1872.000000,1830.150024,1847.300049,1839.707764,333642
2018-06-29,1846.000000,1868.000000,1843.000000,1847.199951,1839.608032,229631
2018-07-02,1829.949951,1859.949951,1829.949951,1855.599976,1847.973633,151420
2018-07-03,1859.949951,1880.000000,1858.000000,1875.900024,1868.190308,163967
2018-07-04,1879.000000,1880.000000,1860.099976,1869.650024,1861.965942,138775
2018-07-05,1875.199951,1887.000000,1864.000000,1881.699951,1873.966309,110452
2018-07-06,1882.800049,1920.300049,1880.000000,1913.300049,1905.436523,211358
2018-07-09,1927.949951,1930.000000,1882.000000,1887.650024,1879.891968,374551
2018-07-10,1895.199951,1900.000000,1872.599976,1877.000000,1869.285645,433180
2018-07-11,1900.000000,1995.000000,1894.000000,1979.599976,1971.463989,1157363
2018-07-12,1984.000000,1992.000000,1961.500000,1971.000000,1962.899414,602500
2018-07-13,1975.000000,1998.000000,1975.000000,1981.250000,1973.107300,975624
2018-07-16,1985.050049,1996.000000,1978.400024,1988.800049,1980.626221,112080
2018-07-17,1988.000000,2005.449951,1982.000000,1997.849976,1993.648682,117890
2018-07-18,2005.500000,2009.900024,1993.000000,1997.300049,1993.099854,78031
2018-07-19,1999.000000,2009.949951,1970.550049,1981.449951,1977.283081,83227
2018-07-20,1983.050049,2000.000000,1983.000000,1995.949951,1991.752686,62274
2018-07-23,2000.000000,2008.849976,1991.199951,2005.050049,2000.833618,86334
2018-07-24,2009.050049,2012.000000,1987.000000,1996.849976,1992.650757,59826
2018-07-25,2000.150024,2003.000000,1971.000000,1979.400024,1975.237549,91325
2018-07-26,1975.000000,1985.050049,1955.550049,1963.300049,1959.171387,83737
2018-07-27,1965.000000,1966.800049,1940.000000,1943.099976,1939.013794,132170
2018-07-30,1948.550049,1955.300049,1935.000000,1944.949951,1940.859863,96383
2018-07-31,1943.599976,1948.500000,1929.050049,1941.250000,1937.167725,89586
2018-08-01,1951.000000,1980.000000,1950.000000,1975.099976,1970.946533,112747
2018-08-02,1980.699951,1984.599976,1941.000000,1950.650024,1946.547974,105704
2018-08-03,1956.900024,1980.000000,1956.900024,1977.349976,1973.191772,57673
2018-08-06,1998.000000,1998.000000,1971.000000,1976.349976,1972.193848,110668
2018-08-07,1977.000000,1977.050049,1961.000000,1968.099976,1963.961182,78403
2018-08-08,1970.000000,1978.300049,1963.750000,1974.599976,1970.447510,94389
2018-08-09,1985.900024,1985.900024,1966.300049,1974.550049,1970.397705,101982
2018-08-10,1978.050049,1997.050049,1974.000000,1993.849976,1989.657104,140439
2018-08-13,2000.000000,2002.550049,1988.250000,2000.500000,1996.293091,364314
2018-08-14,1992.000000,2024.000000,1983.500000,2001.250000,1997.041504,228939
2018-08-16,2002.000000,2019.000000,1996.000000,2008.750000,2004.525757,132552
2018-08-17,2014.000000,2021.150024,2005.000000,2011.849976,2007.619263,175463
2018-08-20,2023.500000,2023.500000,2005.250000,2010.400024,2006.172363,69717
2018-08-21,2010.000000,2022.750000,2005.000000,2013.650024,2009.415527,62718
2018-08-23,2020.000000,2038.699951,2020.000000,2035.449951,2031.169556,162256
2018-08-24,2035.099976,2046.050049,2031.000000,2042.199951,2037.905396,90110
2018-08-27,2042.000000,2058.550049,2036.550049,2051.649902,2047.335449,102741
2018-08-28,2052.750000,2072.000000,2051.649902,2065.550049,2061.206299,167682
2018-08-29,2072.899902,2072.899902,2046.099976,2065.800049,2061.455811,96894
2018-08-30,2070.000000,2080.199951,2064.399902,2079.449951,2075.077148,187645
2018-08-31,2080.000000,2090.500000,2073.050049,2078.199951,2073.829590,166815
2018-09-03,2080.050049,2089.949951,2052.100098,2054.949951,2050.628662,125871
2018-09-04,2055.000000,2100.000000,2055.000000,2093.199951,2088.798096,318313
2018-09-05,2100.000000,2105.949951,2075.000000,2078.149902,2073.779785,136884
2018-09-06,2080.000000,2081.500000,2063.000000,2075.699951,2071.334961,64300
2018-09-07,2080.000000,2083.949951,2065.550049,2079.699951,2075.326416,49201
2018-09-10,2082.949951,2093.399902,2074.100098,2081.199951,2076.823486,59853
2018-09-11,2084.000000,2089.250000,2042.000000,2045.949951,2041.647461,94049
2018-09-12,2051.000000,2067.800049,2040.000000,2043.750000,2039.452148,162054
2018-09-14,2045.000000,2070.850098,2018.849976,2063.300049,2058.961182,142167
2018-09-17,2070.000000,2077.000000,2054.850098,2071.600098,2067.243652,49469
2018-09-18,2075.000000,2077.300049,2059.000000,2070.000000,2065.646973,44727
2018-09-19,2074.000000,2088.100098,2066.000000,2076.899902,2072.532471,56494
2018-09-21,2078.000000,2130.850098,2052.500000,2103.800049,2099.375977,124436
2018-09-24,2104.000000,2214.149902,2098.300049,2198.699951,2194.076172,299610
2018-09-25,2200.000000,2209.600098,2155.000000,2183.100098,2178.509277,128098
2018-09-26,2183.000000,2197.100098,2135.000000,2141.449951,2136.946777,79677
2018-09-27,2150.000000,2202.000000,2136.600098,2187.800049,2183.199219,121150
2018-09-28,2184.000000,2190.000000,2159.550049,2184.500000,2179.906250,77824
2018-10-01,2186.000000,2273.000000,2186.000000,2255.800049,2251.056396,186123
2018-10-03,2246.100098,2253.850098,2155.000000,2162.449951,2157.902588,151560
2018-10-04,2161.000000,2161.000000,2058.649902,2064.250000,2059.909180,537593
2018-10-05,2059.800049,2119.850098,2024.000000,2103.100098,2098.677490,166182
2018-10-08,2106.500000,2122.899902,2048.000000,2080.100098,2075.725830,102738
2018-10-09,2080.000000,2108.000000,2054.399902,2090.500000,2086.103760,127278
2018-10-10,2110.000000,2110.000000,2030.199951,2043.050049,2038.753662,1935417
2018-10-11,1998.699951,2013.550049,1943.050049,1979.750000,1975.586792,358205
2018-10-12,1990.000000,1990.000000,1904.800049,1918.400024,1914.365845,650422
2018-10-15,1937.000000,1955.000000,1921.699951,1949.150024,1945.051147,174014
2018-10-16,1955.000000,1969.150024,1935.000000,1961.699951,1957.574707,168016
2018-10-17,1974.500000,1988.949951,1920.099976,1927.699951,1923.646118,306638
2018-10-19,1940.000000,1940.000000,1872.199951,1917.050049,1913.018677,123953
2018-10-22,1918.000000,1919.500000,1888.449951,1902.150024,1898.150024,55237
2018-10-23,1890.000000,1896.500000,1836.800049,1844.150024,1844.150024,114276
2018-10-24,1858.000000,1871.800049,1812.000000,1851.500000,1851.500000,172568
2018-10-25,1845.000000,1875.449951,1825.500000,1852.650024,1852.650024,90640
2018-10-26,1857.800049,1858.000000,1791.300049,1799.599976,1799.599976,167785
2018-10-29,1810.000000,1878.000000,1784.000000,1869.750000,1869.750000,140665
2018-10-30,1866.949951,1909.000000,1846.550049,1895.400024,1895.400024,143803
2018-10-31,1904.400024,1944.599976,1878.650024,1937.599976,1937.599976,136726
2018-11-01,1940.099976,1950.000000,1902.550049,1934.599976,1934.599976,98198
2018-11-02,1935.800049,1953.500000,1905.750000,1909.800049,1909.800049,132521
